hydrogen (supercritic): p = 60.000 bar
T       P       Cp      K       Visc        Pr
25.000	60.000	9.9396	0.12189	0.000013816	1.1267
25.100	60.000	9.9780	0.12192	0.000013735	1.1241
25.200	60.000	10.016	0.12195	0.000013655	1.1216
25.300	60.000	10.055	0.12197	0.000013575	1.1191
25.400	60.000	10.093	0.12199	0.000013497	1.1166
25.500	60.000	10.131	0.12201	0.000013419	1.1142
25.600	60.000	10.170	0.12203	0.000013342	1.1119
25.700	60.000	10.208	0.12204	0.000013266	1.1096
25.800	60.000	10.246	0.12205	0.000013190	1.1074
25.900	60.000	10.285	0.12205	0.000013115	1.1051
26.000	60.000	10.323	0.12206	0.000013041	1.1030
26.100	60.000	10.362	0.12206	0.000012968	1.1009
26.200	60.000	10.400	0.12205	0.000012896	1.0988
26.300	60.000	10.438	0.12205	0.000012824	1.0968
26.400	60.000	10.477	0.12204	0.000012753	1.0948
26.500	60.000	10.516	0.12203	0.000012683	1.0929
26.600	60.000	10.554	0.12202	0.000012613	1.0910
26.700	60.000	10.593	0.12200	0.000012544	1.0891
26.800	60.000	10.631	0.12198	0.000012476	1.0873
26.900	60.000	10.670	0.12196	0.000012408	1.0855
27.000	60.000	10.709	0.12194	0.000012341	1.0838
27.100	60.000	10.748	0.12191	0.000012274	1.0821
27.200	60.000	10.786	0.12188	0.000012208	1.0805
27.300	60.000	10.825	0.12185	0.000012143	1.0788
27.400	60.000	10.864	0.12181	0.000012079	1.0773
27.500	60.000	10.903	0.12178	0.000012015	1.0757
27.600	60.000	10.942	0.12174	0.000011951	1.0742
27.700	60.000	10.982	0.12170	0.000011888	1.0728
27.800	60.000	11.021	0.12166	0.000011826	1.0713
27.900	60.000	11.060	0.12161	0.000011764	1.0699
28.000	60.000	11.100	0.12156	0.000011703	1.0686
28.100	60.000	11.139	0.12151	0.000011642	1.0672
28.200	60.000	11.179	0.12146	0.000011582	1.0659
28.300	60.000	11.218	0.12141	0.000011523	1.0647
28.400	60.000	11.258	0.12135	0.000011463	1.0635
28.500	60.000	11.298	0.12129	0.000011405	1.0623
28.600	60.000	11.338	0.12123	0.000011347	1.0611
28.700	60.000	11.378	0.12117	0.000011289	1.0600
28.800	60.000	11.418	0.12111	0.000011232	1.0589
28.900	60.000	11.458	0.12104	0.000011175	1.0578
29.000	60.000	11.498	0.12097	0.000011119	1.0568
29.100	60.000	11.538	0.12090	0.000011063	1.0558
29.200	60.000	11.579	0.12083	0.000011008	1.0548
29.300	60.000	11.619	0.12076	0.000010953	1.0539
29.400	60.000	11.660	0.12068	0.000010899	1.0530
29.500	60.000	11.701	0.12061	0.000010845	1.0521
29.600	60.000	11.742	0.12053	0.000010791	1.0513
29.700	60.000	11.783	0.12045	0.000010738	1.0505
29.800	60.000	11.824	0.12037	0.000010685	1.0497
29.900	60.000	11.865	0.12028	0.000010633	1.0489
30.000	60.000	11.907	0.12020	0.000010581	1.0482
30.100	60.000	11.948	0.12011	0.000010530	1.0475
30.200	60.000	11.990	0.12002	0.000010479	1.0468
30.300	60.000	12.031	0.11993	0.000010428	1.0462
30.400	60.000	12.073	0.11984	0.000010378	1.0455
30.500	60.000	12.115	0.11974	0.000010328	1.0449
30.600	60.000	12.157	0.11965	0.000010278	1.0444
30.700	60.000	12.200	0.11955	0.000010229	1.0438
30.800	60.000	12.242	0.11945	0.000010180	1.0433
30.900	60.000	12.285	0.11935	0.000010132	1.0428
31.000	60.000	12.327	0.11925	0.000010084	1.0424
31.100	60.000	12.370	0.11914	0.000010036	1.0420
31.200	60.000	12.413	0.11904	0.0000099884	1.0416
31.300	60.000	12.456	0.11893	0.0000099413	1.0412
31.400	60.000	12.499	0.11883	0.0000098946	1.0408
31.500	60.000	12.543	0.11872	0.0000098482	1.0405
31.600	60.000	12.586	0.11861	0.0000098021	1.0402
31.700	60.000	12.630	0.11849	0.0000097564	1.0399
31.800	60.000	12.674	0.11838	0.0000097109	1.0396
31.900	60.000	12.718	0.11827	0.0000096658	1.0394
32.000	60.000	12.762	0.11815	0.0000096210	1.0392
32.100	60.000	12.806	0.11803	0.0000095765	1.0390
32.200	60.000	12.851	0.11791	0.0000095323	1.0389
32.300	60.000	12.895	0.11779	0.0000094884	1.0387
32.400	60.000	12.940	0.11767	0.0000094448	1.0386
32.500	60.000	12.985	0.11755	0.0000094016	1.0385
32.600	60.000	13.030	0.11742	0.0000093585	1.0385
32.700	60.000	13.075	0.11730	0.0000093158	1.0384
32.800	60.000	13.120	0.11717	0.0000092734	1.0384
32.900	60.000	13.166	0.11704	0.0000092312	1.0384
33.000	60.000	13.212	0.11692	0.0000091894	1.0384
33.100	60.000	13.258	0.11678	0.0000091478	1.0385
33.200	60.000	13.304	0.11665	0.0000091064	1.0385
33.300	60.000	13.350	0.11652	0.0000090654	1.0386
33.400	60.000	13.396	0.11639	0.0000090246	1.0387
33.500	60.000	13.443	0.11625	0.0000089840	1.0389
33.600	60.000	13.489	0.11611	0.0000089437	1.0390
33.700	60.000	13.536	0.11598	0.0000089037	1.0392
33.800	60.000	13.583	0.11584	0.0000088639	1.0394
33.900	60.000	13.630	0.11570	0.0000088244	1.0396
34.000	60.000	13.678	0.11556	0.0000087852	1.0398
34.100	60.000	13.725	0.11541	0.0000087461	1.0401
34.200	60.000	13.773	0.11527	0.0000087074	1.0404
34.300	60.000	13.821	0.11513	0.0000086688	1.0407
34.400	60.000	13.869	0.11498	0.0000086305	1.0410
34.500	60.000	13.917	0.11483	0.0000085924	1.0413
34.600	60.000	13.965	0.11469	0.0000085546	1.0417
34.700	60.000	14.013	0.11454	0.0000085170	1.0420
34.800	60.000	14.062	0.11439	0.0000084796	1.0424
34.900	60.000	14.111	0.11424	0.0000084425	1.0429
35.000	60.000	14.160	0.11408	0.0000084056	1.0433
35.100	60.000	14.209	0.11393	0.0000083689	1.0437
35.200	60.000	14.258	0.11378	0.0000083324	1.0442
35.300	60.000	14.308	0.11362	0.0000082962	1.0447
35.400	60.000	14.357	0.11346	0.0000082601	1.0452
35.500	60.000	14.407	0.11331	0.0000082243	1.0457
35.600	60.000	14.457	0.11315	0.0000081887	1.0462
35.700	60.000	14.507	0.11299	0.0000081533	1.0468
35.800	60.000	14.557	0.11283	0.0000081181	1.0474
35.900	60.000	14.607	0.11267	0.0000080831	1.0480
36.000	60.000	14.658	0.11251	0.0000080483	1.0486
36.100	60.000	14.708	0.11234	0.0000080137	1.0492
36.200	60.000	14.759	0.11218	0.0000079794	1.0498
36.300	60.000	14.810	0.11202	0.0000079452	1.0505
36.400	60.000	14.861	0.11185	0.0000079112	1.0511
36.500	60.000	14.912	0.11168	0.0000078775	1.0518
36.600	60.000	14.963	0.11152	0.0000078439	1.0525
36.700	60.000	15.015	0.11135	0.0000078105	1.0532
36.800	60.000	15.066	0.11118	0.0000077773	1.0539
36.900	60.000	15.118	0.11101	0.0000077443	1.0547
37.000	60.000	15.170	0.11084	0.0000077115	1.0554
37.100	60.000	15.222	0.11067	0.0000076789	1.0562
37.200	60.000	15.274	0.11049	0.0000076465	1.0570
37.300	60.000	15.326	0.11032	0.0000076142	1.0578
37.400	60.000	15.378	0.11015	0.0000075822	1.0586
37.500	60.000	15.430	0.10997	0.0000075503	1.0594
37.600	60.000	15.483	0.10980	0.0000075186	1.0602
37.700	60.000	15.535	0.10962	0.0000074871	1.0611
37.800	60.000	15.588	0.10944	0.0000074558	1.0619
37.900	60.000	15.640	0.10927	0.0000074247	1.0628
38.000	60.000	15.693	0.10909	0.0000073937	1.0636
38.100	60.000	15.746	0.10891	0.0000073629	1.0645
38.200	60.000	15.799	0.10873	0.0000073323	1.0654
38.300	60.000	15.852	0.10855	0.0000073019	1.0663
38.400	60.000	15.905	0.10837	0.0000072717	1.0672
38.500	60.000	15.958	0.10819	0.0000072416	1.0681
38.600	60.000	16.011	0.10801	0.0000072117	1.0691
38.700	60.000	16.064	0.10782	0.0000071820	1.0700
38.800	60.000	16.117	0.10764	0.0000071524	1.0709
38.900	60.000	16.170	0.10746	0.0000071230	1.0719
39.000	60.000	16.223	0.10727	0.0000070938	1.0728
39.100	60.000	16.276	0.10709	0.0000070648	1.0738
39.200	60.000	16.329	0.10690	0.0000070359	1.0747
39.300	60.000	16.383	0.10672	0.0000070072	1.0757
39.400	60.000	16.436	0.10653	0.0000069787	1.0767
39.500	60.000	16.489	0.10634	0.0000069503	1.0777
39.600	60.000	16.542	0.10616	0.0000069221	1.0786
39.700	60.000	16.595	0.10597	0.0000068941	1.0796
